
[*] sel 5.000000 5.000000 581.633333 74.200000 
Selecionado: Retângulo id 1, x = 11.700000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 25, x = 45.200000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 26, x = 68.100000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 27, x = 74.800000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 28, x = 81.500000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 29, x = 88.200000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 30, x = 94.900000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 31, x = 101.600000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 32, x = 61.400000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 33, x = 108.300000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 34, x = 61.400000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 35, x = 108.300000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 36, x = 61.400000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 37, x = 108.300000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 38, x = 61.400000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 39, x = 68.100000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 40, x = 74.800000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 41, x = 81.500000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 42, x = 88.200000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 43, x = 94.900000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 44, x = 101.600000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 45, x = 108.300000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 46, x = 61.400000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 47, x = 108.300000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 48, x = 61.400000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 49, x = 108.300000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 50, x = 61.400000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 51, x = 108.300000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 52, x = 117.800000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 53, x = 124.500000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 54, x = 117.800000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 55, x = 124.500000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 56, x = 117.800000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 57, x = 124.500000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 58, x = 117.800000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 59, x = 124.500000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 60, x = 117.800000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 61, x = 124.500000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 62, x = 117.800000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 63, x = 124.500000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 64, x = 164.700000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 65, x = 117.800000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 66, x = 124.500000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 67, x = 158.000000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 68, x = 164.700000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 69, x = 117.800000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 70, x = 124.500000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 71, x = 131.200000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 72, x = 137.900000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 73, x = 144.600000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 74, x = 151.300000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 75, x = 158.000000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 76, x = 164.700000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 77, x = 174.200000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 78, x = 221.100000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 79, x = 174.200000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 80, x = 221.100000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 81, x = 180.900000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 82, x = 214.400000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 83, x = 180.900000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 84, x = 214.400000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 85, x = 187.600000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 86, x = 207.700000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 87, x = 187.600000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 88, x = 207.700000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 89, x = 194.300000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 90, x = 201.000000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 91, x = 194.300000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 92, x = 201.000000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 93, x = 230.600000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 94, x = 237.300000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 95, x = 244.000000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 96, x = 250.700000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 97, x = 257.400000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 98, x = 264.100000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 99, x = 270.800000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 100, x = 277.500000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 101, x = 230.600000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 102, x = 277.500000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 103, x = 230.600000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 104, x = 230.600000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 105, x = 237.300000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 106, x = 244.000000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 107, x = 250.700000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 108, x = 230.600000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 109, x = 237.300000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 110, x = 244.000000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 111, x = 250.700000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 112, x = 230.600000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 113, x = 230.600000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 114, x = 277.500000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 115, x = 230.600000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 116, x = 237.300000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 117, x = 244.000000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 118, x = 250.700000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 119, x = 257.400000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 120, x = 264.100000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 121, x = 270.800000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 122, x = 277.500000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 123, x = 350.100000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 124, x = 356.800000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 125, x = 363.500000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 126, x = 370.200000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 127, x = 376.900000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 128, x = 383.600000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 129, x = 343.400000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 130, x = 390.300000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 131, x = 343.400000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 132, x = 390.300000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 133, x = 343.400000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 134, x = 390.300000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 135, x = 343.400000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 136, x = 390.300000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 137, x = 343.400000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 138, x = 390.300000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 139, x = 343.400000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 140, x = 390.300000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 141, x = 350.100000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 142, x = 356.800000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 143, x = 363.500000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 144, x = 370.200000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 145, x = 376.900000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 146, x = 383.600000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 147, x = 456.200000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 148, x = 462.900000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 149, x = 469.600000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 150, x = 476.300000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 151, x = 483.000000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 152, x = 489.700000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 153, x = 496.400000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 154, x = 503.100000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 155, x = 456.200000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 156, x = 476.300000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 157, x = 483.000000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 158, x = 503.100000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 159, x = 476.300000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 160, x = 483.000000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 161, x = 476.300000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 162, x = 483.000000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 163, x = 476.300000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 164, x = 483.000000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 165, x = 476.300000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 166, x = 483.000000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 167, x = 476.300000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 168, x = 483.000000, y = 46.400000, height = 6.000000, width = 6.000000
Removido: Retângulo id 169, x = 476.300000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 170, x = 483.000000, y = 53.300000, height = 6.000000, width = 6.000000
Removido: Retângulo id 171, x = 512.600000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 172, x = 519.300000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 173, x = 526.000000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 174, x = 532.700000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 175, x = 539.400000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 176, x = 546.100000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 177, x = 552.800000, y = 5.000000, height = 6.000000, width = 6.000000
Removido: Retângulo id 178, x = 512.600000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 179, x = 559.500000, y = 11.900000, height = 6.000000, width = 6.000000
Removido: Retângulo id 180, x = 512.600000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 181, x = 559.500000, y = 18.800000, height = 6.000000, width = 6.000000
Removido: Retângulo id 182, x = 512.600000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 183, x = 519.300000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 184, x = 526.000000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 185, x = 532.700000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 186, x = 539.400000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 187, x = 546.100000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 188, x = 552.800000, y = 25.700000, height = 6.000000, width = 6.000000
Removido: Retângulo id 189, x = 512.600000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 190, x = 539.400000, y = 32.600000, height = 6.000000, width = 6.000000
Removido: Retângulo id 191, x = 512.600000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 192, x = 546.100000, y = 39.500000, height = 6.000000, width = 6.000000
Removido: Retângulo id 193, x = 512.600000, y = 46.400000, height = 6.000000, width = 6.000000
