
[*] sel 5.000000 5.000000 581.633333 171.533333 
Selecionado: Retângulo id 1, x = 11.700000, y = 5.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 643, x = 180.900000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 644, x = 221.100000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 645, x = 174.200000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 646, x = 180.900000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 647, x = 187.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 648, x = 194.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 649, x = 201.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 650, x = 207.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 651, x = 214.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 652, x = 237.300000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 653, x = 244.000000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 654, x = 250.700000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 655, x = 257.400000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 656, x = 264.100000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 657, x = 270.800000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 658, x = 230.600000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 659, x = 277.500000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 660, x = 230.600000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 661, x = 277.500000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 662, x = 230.600000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 663, x = 277.500000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 664, x = 230.600000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 665, x = 277.500000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 666, x = 230.600000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 667, x = 277.500000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 668, x = 230.600000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 669, x = 277.500000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 670, x = 237.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 671, x = 244.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 672, x = 250.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 673, x = 257.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 674, x = 264.100000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 675, x = 270.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 676, x = 343.400000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 677, x = 350.100000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 678, x = 356.800000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 679, x = 363.500000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 680, x = 370.200000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 681, x = 376.900000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 682, x = 383.600000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 683, x = 390.300000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 684, x = 343.400000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 685, x = 343.400000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 686, x = 343.400000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 687, x = 343.400000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 688, x = 343.400000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 689, x = 343.400000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 690, x = 343.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 691, x = 350.100000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 692, x = 356.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 693, x = 363.500000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 694, x = 370.200000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 695, x = 376.900000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 696, x = 383.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 697, x = 390.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 698, x = 399.800000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 699, x = 406.500000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 700, x = 399.800000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 701, x = 406.500000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 702, x = 399.800000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 703, x = 406.500000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 704, x = 399.800000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 705, x = 406.500000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 706, x = 399.800000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 707, x = 406.500000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 708, x = 399.800000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 709, x = 406.500000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 710, x = 446.700000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 711, x = 399.800000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 712, x = 406.500000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 713, x = 440.000000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 714, x = 446.700000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 715, x = 399.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 716, x = 406.500000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 717, x = 413.200000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 718, x = 419.900000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 719, x = 426.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 720, x = 433.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 721, x = 440.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 722, x = 446.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 723, x = 456.200000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 724, x = 503.100000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 725, x = 456.200000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 726, x = 503.100000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 727, x = 456.200000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 728, x = 503.100000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 729, x = 456.200000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 730, x = 503.100000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 731, x = 456.200000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 732, x = 503.100000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 733, x = 456.200000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 734, x = 503.100000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 735, x = 456.200000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 736, x = 503.100000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 737, x = 462.900000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 738, x = 469.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 739, x = 476.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 740, x = 483.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 741, x = 489.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 742, x = 496.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 743, x = 512.600000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 744, x = 519.300000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 745, x = 526.000000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 746, x = 532.700000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 747, x = 539.400000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 748, x = 546.100000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 749, x = 552.800000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 750, x = 519.300000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 751, x = 559.500000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 752, x = 519.300000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 753, x = 559.500000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 754, x = 519.300000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 755, x = 559.500000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 756, x = 519.300000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 757, x = 526.000000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 758, x = 532.700000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 759, x = 539.400000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 760, x = 546.100000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 761, x = 552.800000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 762, x = 519.300000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 763, x = 559.500000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 764, x = 519.300000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 765, x = 559.500000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 766, x = 512.600000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 767, x = 519.300000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 768, x = 526.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 769, x = 532.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 770, x = 539.400000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 771, x = 546.100000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 772, x = 552.800000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 773, x = 569.000000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 774, x = 575.700000, y = 61.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 781, x = 569.000000, y = 68.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 783, x = 569.000000, y = 74.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 784, x = 569.000000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 785, x = 575.700000, y = 81.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 788, x = 569.000000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 789, x = 575.700000, y = 88.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 792, x = 569.000000, y = 95.600000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 793, x = 569.000000, y = 102.500000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 795, x = 569.000000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 796, x = 575.700000, y = 109.400000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1079, x = 5.000000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1080, x = 11.700000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1081, x = 18.400000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1082, x = 25.100000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1083, x = 31.800000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1084, x = 38.500000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1085, x = 45.200000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1086, x = 51.900000, y = 117.200000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1087, x = 5.000000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1088, x = 25.100000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1089, x = 31.800000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1090, x = 51.900000, y = 124.100000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1091, x = 25.100000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1092, x = 31.800000, y = 131.000000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1093, x = 25.100000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1094, x = 31.800000, y = 137.900000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1095, x = 25.100000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1096, x = 31.800000, y = 144.800000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1097, x = 25.100000, y = 151.700000, height = 6.000000, width = 6.000000
Selecionado: Retângulo id 1098, x = 31.800000, y = 151.700000, height = 6.000000, width = 6.000000
